pool_id,source_row_id,province,city,issuer_name,validation_status,label_source,surrogate_status,formal_event_found,formal_event_summary,continued_function_found,continued_function_summary,exit_type,confidence,source_coverage_score,continued_function_evidence_score,alternative_label,missing_information,classification_rationale,evidence_basis,needs_human_review,labeler
harvest_0115,sch_20260630_0115,,,临沂城市建设投资集团有限公司,not_validated,codex_surrogate,labeled,true,审批结果为准） 发行人承诺临沂市国资委作为出资人仅以出资额为限承担有限责任，相关 举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制， 公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府 债务。 截至本募集说明书签署日，发行人业务合法合规性情况： （1）截至本募集说明书签署日,true,从事经营领域主要涉及木业、建筑等行业，属于国家大力支持和发 展的产业。在我国国民经济发展的不同阶段，国家和地方产业政策会有不同程 度的调整。未来不排除国家对城市基础设施的宏观政策出现调控的可能，从而 给发行人的经营管理活动带来潜在风险；同时政府对于土地利用、环境保护、 物价水平的关注，可能会对公司相关业务的短期利润实现和现金回,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0115_004; doc_sch_20260630_0115_005; doc_sch_20260630_0115_006; doc_sch_20260630_0115_008,true,Codex GPT-5; conservative source-packet screening
harvest_0116,sch_20260630_0116,,,黄石市城市发展投资集团有限公司,not_validated,codex_surrogate,labeled,true,号文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 40 --- 黄石市城市发展投资集团有限公司 2026 年度第八期,true,"6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波动",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0116_001; doc_sch_20260630_0116_003; doc_sch_20260630_0116_005; doc_sch_20260630_0116_008,true,Codex GPT-5; conservative source-packet screening
harvest_0117,sch_20260630_0117,,,伊犁州国有资产投资经营有限责任公司,not_validated,codex_surrogate,labeled,true,，政府不会通过财政资金 直接偿还该笔债务。发行人不存在政府承诺将储备土地预期出让收入作为融资平台 公司偿债资金来源的行为。发行人将进一步健全信息披露制度，发行人不承担政府 融资职能，自 2015 年 1 月 1 日起发行人新增债务依法不属于地方政府债务。 本期短期融资券募集资金用于符合国家法律法规及政策要求的企业生产经营 活动；发行人,true,，主要为粮油产品的收储贸 易业务；二是内销板块，主要为各类产品的贸易业务；三是租赁板块，包括草原租 赁和厂房租赁等；四是房产销售及工程项目板块，包括保障房业务和基础设施建设 业务。随着政府项目从垄断逐步走向市场化，一部分有实力的企业与公司在资源、 市场、人才方面的竞争将更加激烈，从而对公司未来的经营发展带来一定的不利影 响。,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0117_001; doc_sch_20260630_0117_005; doc_sch_20260630_0117_006,true,Codex GPT-5; conservative source-packet screening
harvest_0118,sch_20260630_0118,,,天津津南城市建设投资有限公司,not_validated,codex_surrogate,labeled,true,津市津南区人民政府国有资产监督管理委员会作为出资人仅 以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负 责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职 能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 发行人主要业务板块如下： （1）委托代建业务 委托代建业务是发行人的主要业务，作为天,true,关的经济利益很可能流入企业； （2）该固定资产的成本能够可靠地计量。 2．固定资产分类 根据本公司实际情况确定固定资产类别，包括：房屋及建筑物、工业园区及示范镇基础设施、 机器设备、运输设备、办公及电子设备等。 3．折旧方法 固定资产折旧采用年限平均法分类计提，根据固定资产类别、预计使用寿命和预计净残值率确 定折旧率。如固定资,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0118_002; doc_sch_20260630_0118_004; doc_sch_20260630_0118_005; doc_sch_20260630_0118_006,true,Codex GPT-5; conservative source-packet screening
harvest_0119,sch_20260630_0119,,,重庆市永川区惠通建设发展有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260618_1809933.html,true,Codex GPT-5; conservative source-packet screening
harvest_0120,sch_20260630_0120,,,青海省能源发展(集团)有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260617_1808675.html,true,Codex GPT-5; conservative source-packet screening
harvest_0121,sch_20260630_0121,,,扬州新材料投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260616_1808145.html,true,Codex GPT-5; conservative source-packet screening
harvest_0122,sch_20260630_0122,,,黄石市城市发展投资集团有限公司,not_validated,codex_surrogate,labeled,true,号文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 40 --- 黄石市城市发展投资集团有限公司 2026 年度第七期,true,"6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波动",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0122_002; doc_sch_20260630_0122_003; doc_sch_20260630_0122_005; doc_sch_20260630_0122_006,true,Codex GPT-5; conservative source-packet screening
harvest_0123,sch_20260630_0123,,,陕西建工控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260616_1808121.html,true,Codex GPT-5; conservative source-packet screening
harvest_0124,sch_20260630_0124,,,黄石市城市发展投资集团有限公司,not_validated,codex_surrogate,labeled,true,号文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 40 --- 黄石市城市发展投资集团有限公司 2026 年度第六期,true,"6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波动",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0124_003; doc_sch_20260630_0124_005; doc_sch_20260630_0124_007,true,Codex GPT-5; conservative source-packet screening
harvest_0125,sch_20260630_0125,,,合肥北城建设投资(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260612_1806000.html,true,Codex GPT-5; conservative source-packet screening
harvest_0126,sch_20260630_0126,,,重庆市永川区惠通建设发展有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260611_1805034.html,true,Codex GPT-5; conservative source-packet screening
harvest_0127,sch_20260630_0127,,,乌鲁木齐交通旅游投资(集团)有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260611_1805053.html,true,Codex GPT-5; conservative source-packet screening
harvest_0128,sch_20260630_0128,,,广西交通投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,4 月 1 日至 2026 年 12 月 31 日（所属期），对我区所有征收对象免征地方 水利建设基金。 （6）根据《国家税务总局关于实施国家重点扶持的公共基础设施项目企业所得税优惠问 题的通知》（国税发〔2009〕80号）文件，本公司之下属子公司广西桂海高速公路有限公 司、广西河田高速公路有限公司、广西新祥高速公路有限公,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0128_003; doc_sch_20260630_0128_004; doc_sch_20260630_0128_005; doc_sch_20260630_0128_007; doc_sch_20260630_0128_008,true,Codex GPT-5; conservative source-packet screening
harvest_0129,sch_20260630_0129,,,北京控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260605_1801263.html,true,Codex GPT-5; conservative source-packet screening
harvest_0130,sch_20260630_0130,,,德州德达投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,市场化改革，健全完善了公司治理结构，建立 了现代企业制度，实现市场化运营，其承担的地方政府债 务己得到妥善处置，不再承担地方政府举债融资职能。” 因此，发行人已退出地方政府融资平台类贷款管理，而作 为一般公司类。 发行人不属于地方融资平台公司，不承担政府投资项目 融资功能。 五、对投资人保护相关内容的法律意见 根据 《募集说明书》,true,发行人经营职能主要包含三个方面，分别为承担中心 城区市政投资建设；承担中心城区土地开发经营及运营授 权范围内国有经营和准经营性资产。具体来看，主营业务 包括城市基础设施建设、土地的开发整理、租赁、供热、 燃气和房地产业务六大板块。其中，基础设施建设板块是 发行人收入的主要来源，发行人根据德州市整体规划开展 相关业务；租赁板块由,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0130_001; doc_sch_20260630_0130_002; doc_sch_20260630_0130_003; doc_sch_20260630_0130_004; doc_sch_20260630_0130_006; doc_sch_20260630_0130_007,true,Codex GPT-5; conservative source-packet screening
harvest_0131,sch_20260630_0131,,,浙江荣盛控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260603_1799690.html,true,Codex GPT-5; conservative source-packet screening
harvest_0132,sch_20260630_0132,,,日照城投集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260603_1799658.html,true,Codex GPT-5; conservative source-packet screening
harvest_0133,sch_20260630_0133,,,广西交通投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,4 月 1 日至 2026 年 12 月 31 日（所属期），对我区所有征收对象免征地方 水利建设基金。 （6）根据《国家税务总局关于实施国家重点扶持的公共基础设施项目企业所得税优惠问 题的通知》（国税发〔2009〕80号）文件，本公司之下属子公司广西桂海高速公路有限公 司、广西河田高速公路有限公司、广西新祥高速公路有限公,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0133_001; doc_sch_20260630_0133_003; doc_sch_20260630_0133_004; doc_sch_20260630_0133_005; doc_sch_20260630_0133_007; doc_sch_20260630_0133_008; doc_sch_20260630_0133_009,true,Codex GPT-5; conservative source-packet screening
harvest_0134,sch_20260630_0134,,,天津北辰经济技术开发区集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260527_1795499.html,true,Codex GPT-5; conservative source-packet screening
harvest_0135,sch_20260630_0135,,,深圳市东阳光实业发展有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260526_1794997.html,true,Codex GPT-5; conservative source-packet screening
harvest_0136,sch_20260630_0136,,,上饶市城市建设投资开发集团有限公司,not_validated,codex_surrogate,labeled,true,假化解或新增政府隐 性债务，不会用于非经营性资产，不会划转给政府或财政使用，政府 不会通过财政资金直接偿还该笔债务。 4.发行人将进一步健全信息披露机制，发行人不承担政府融资职 能，自 2015 年 1 月 1 日起发行人新增债务依法不属于地方政府债务。 上饶市政府作为出资人仅以出资额为限承担有限责任，相关举借债务 由发行人作为独立,true,产业投资集团有限公司划入城控集团。新组建上饶市国有资产发展集团有限公司（以下简称国发 集团） 。定位于产业平台建设和运营服务商，划入涉及产业园区、交通运输、新型基础设施等领域 的上饶市国有资产经营集团有限公司和上饶市交通建设投资集团有限公司。 新组建上饶市农文旅发 展集团有限公司（以下简称农文旅集团） 。定位于特定行业领域投资,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0136_001; doc_sch_20260630_0136_002; doc_sch_20260630_0136_003; doc_sch_20260630_0136_004; doc_sch_20260630_0136_006; doc_sch_20260630_0136_007,true,Codex GPT-5; conservative source-packet screening
harvest_0137,sch_20260630_0137,,,海安开发区建设投资有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260521_1792073.html,true,Codex GPT-5; conservative source-packet screening
harvest_0138,sch_20260630_0138,,,黄石市城市发展投资集团有限公司,not_validated,codex_surrogate,labeled,true,文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 41 --- 黄石市城市发展投资集团有限公司 2026 年度第五,true,"6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为 38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0138_001; doc_sch_20260630_0138_003; doc_sch_20260630_0138_007; doc_sch_20260630_0138_008,true,Codex GPT-5; conservative source-packet screening
harvest_0139,sch_20260630_0139,,,太原市龙城发展投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260521_1792061.html,true,Codex GPT-5; conservative source-packet screening
harvest_0140,sch_20260630_0140,,,黄石市城市发展投资集团有限公司,not_validated,codex_surrogate,labeled,true,号文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 40 --- 黄石市城市发展投资集团有限公司 2026 年度第四期,true,"6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波动",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0140_003; doc_sch_20260630_0140_005; doc_sch_20260630_0140_006; doc_sch_20260630_0140_008; doc_sch_20260630_0140_009,true,Codex GPT-5; conservative source-packet screening
harvest_0141,sch_20260630_0141,,,海安开发区建设投资有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202605/t20260518_1789822.html,true,Codex GPT-5; conservative source-packet screening
harvest_0142,sch_20260630_0142,,,江苏高淳国际慢城文化旅游产业投资集团有限公司,not_validated,codex_surrogate,labeled,true,京市高淳区人民政府国有资产监督管理办公室作为出资人仅以出资额为 限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一 步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债 务依法不属于地方政府债务。 二、发行人历史沿革 发行人前身为江苏高淳国际慢城文化旅游产业投资有限公司，是经南京市,true,17 销售；国内外旅游业务；旅游线路、旅游项目开发；会议、会展服务；基础设施建设、管理；文化 体育设施、 景区游乐设施、 基础设施旅游项目、 交通设施开发、 管理； 房地产开发； 旅游用品批发、 零售；票务代理；道路旅客运输、车辆租赁。,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0142_001; doc_sch_20260630_0142_003; doc_sch_20260630_0142_005; doc_sch_20260630_0142_006; doc_sch_20260630_0142_007,true,Codex GPT-5; conservative source-packet screening
harvest_0143,sch_20260630_0143,,,黄石市城市发展投资集团有限公司,not_validated,codex_surrogate,labeled,true,文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 41 --- 黄石市城市发展投资集团有限公司 2026 年度第三,true,"7,840.91万元。2022年度、 2023年度、2024年度和2025年1-3月，发行人现金流存在波动。发行人主要负责 投资、开发与经营业务，国有资产、城市基础设施建设项目的情况对发行人的 现金流影响较大，且发行人未来三年预计资本支出规模分别为 38.26亿元、37.99 亿元和35.19亿元，规模较大，发行人存在现金流波",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0143_003; doc_sch_20260630_0143_004; doc_sch_20260630_0143_006; doc_sch_20260630_0143_007; doc_sch_20260630_0143_008,true,Codex GPT-5; conservative source-packet screening
harvest_0144,sch_20260630_0144,,,南京江宁交通建设集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260430_1778124.html,true,Codex GPT-5; conservative source-packet screening
harvest_0145,sch_20260630_0145,,,青岛胶州湾发展集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260429_1775365.html,true,Codex GPT-5; conservative source-packet screening
harvest_0146,sch_20260630_0146,,,广西交通投资集团有限公司,not_validated,codex_surrogate,unresolved,false,,true,所属目录类别 具体项目 具体项目总 投资 具体项目建 设、现状及 运营情况 省界收费站工程项 目所涉及的 8 条高 速公路 ETC 系统的 建设及改造项目。 基础设施绿色 升级-5.5-绿色 交通-5.5.1 城 乡公共客运和 货运-5.5.1.1 不停车收费系 统建设和运 营”。 河池至百色（河百）高速公路 ETC 系统建,unclear,low,2,0,,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",The available screening record is insufficient for an exit-type label under the frozen codebook.,doc_sch_20260630_0146_001; doc_sch_20260630_0146_002; doc_sch_20260630_0146_003; doc_sch_20260630_0146_004; doc_sch_20260630_0146_005; doc_sch_20260630_0146_006; doc_sch_20260630_0146_007; doc_sch_20260630_0146_009,true,Codex GPT-5; conservative source-packet screening
harvest_0147,sch_20260630_0147,,,乐山国有资产投资运营(集团)有限公司,not_validated,codex_surrogate,labeled,true,项目，经相关部门批准后方可开展经营活动） 乐山市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能， 自2015年1月1日起新增债务依法不属于地方政府债务。 发行人合法合规情况： 1、截至本募集说明书签署日，发行人母公司不存在以“名股实债”、股东借 款、,true,主要风险和报酬转移给客户，即客户已取得该商品所有权上的主要 风险和报酬；客户已接受该商品；其他表明客户已取得商品控制权的迹象。 本公司收入确认的具体方法： 基础设施建设：公司基础设施建设业务属于在某一时段内履行的履约义务，根据已发生成本占 预计总成本的比例确定提供服务的履约进度，并按履约进度确认收入。履约进度不能合理确定时,nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0147_001; doc_sch_20260630_0147_002; doc_sch_20260630_0147_003; doc_sch_20260630_0147_004; doc_sch_20260630_0147_007,true,Codex GPT-5; conservative source-packet screening
harvest_0148,sch_20260630_0148,,,抚州市市属国有资产投资控股集团有限公司,not_validated,codex_surrogate,labeled,true,"投资，中心城区土地开发（以上经营项目国家有专项规定 的从其规定）（依法须经批准的项目,经相关部门批准后方可开展经营活动）。 发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 发行人合法合规情况： （一）发行人目前不存在“名股实债”的情况。发行人无其他以“名股实",true,"专用车的整车、零部件、机电产品的销售及售后服务；对城市供 水及供水工程的投资、对酒店业的投资、对体育文化产业的投资，投资、经营、管理：城市土地资 产、城市、农村基础设施、交通基础设施及房地产、农业综合开发、水利工程投资，中心城区土地 开发（以上经营项目国家有专项规定的从其规定）（依法须经批准的项目,经相关部门批准后方可开 展经",nominal_exit,medium,3,2,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0148_001; doc_sch_20260630_0148_002; doc_sch_20260630_0148_005; doc_sch_20260630_0148_006; doc_sch_20260630_0148_007,true,Codex GPT-5; conservative source-packet screening
harvest_0149,sch_20260630_0149,,,扬州建工控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260427_1772498.html,true,Codex GPT-5; conservative source-packet screening
harvest_0150,sch_20260630_0150,,,北京市政建设集团有限责任公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260421_1768156.html,true,Codex GPT-5; conservative source-packet screening
harvest_0151,sch_20260630_0151,,,石家庄市交通投资开发有限公司,not_validated,codex_surrogate,labeled,true,务。 石家庄交通投资发展集团有限责任公司作为出资人仅以出资额为限承担有 限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全 信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法 不属于地方政府债务。 发行人业务合规情况： 1、发行人及合并范围内子公司不存在“名股实债”形式的情况。 2,true,收费公路管理政策，将可能影响发行人的经营及收费情况。 5、财政补贴政策变动风险 发行人每年均可获得一定数额的财政补贴，用于项目建设资金投入及补偿 发行人重大交通基础设施项目建设的支出。如果未来中央、河北省及石家庄市 --- page 27 --- 石家庄市交通投资开发有限公司 2026 年度第三期短期融资券募集说明书 27,nominal_exit,medium,3,3,substantive_exit,Requires human validation against original PDF line references before entering the gold-standard label file.,Codex applied the frozen codebook to collected source text and notes. Formal event found=True; continued function found=True; transfer signal=False; liquidation signal=False.,doc_sch_20260630_0151_001; doc_sch_20260630_0151_006; doc_sch_20260630_0151_007,true,Codex GPT-5; conservative source-packet screening
harvest_0152,sch_20260630_0152,,,亳州城建发展控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260417_1765573.html,true,Codex GPT-5; conservative source-packet screening
harvest_0153,sch_20260630_0153,,,陕西建工控股集团有限公司,not_validated,codex_surrogate,unresolved,false,,,,unclear,low,0,0,,No usable source text or source notes have been collected for this candidate.,The available screening record is insufficient for an exit-type label under the frozen codebook.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202604/t20260417_1765569.html,true,Codex GPT-5; conservative source-packet screening
