pool_id,source_row_id,province,city,issuer_name,label_source,surrogate_status,screening_status,screening_label,exit_type,confidence,source_coverage_score,continued_function_evidence_score,usable_for_llm_screening,usable_for_exit_type_analysis,usable_for_validation_adjustment,formal_event_found,continued_function_found,missing_information,evidence_basis,needs_human_review
harvest_0102,sch_20260630_0102,,,淮安市投资控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0102_001; doc_sch_20260630_0102_002; doc_sch_20260630_0102_004; doc_sch_20260630_0102_005; doc_sch_20260630_0102_006; doc_sch_20260630_0102_007; doc_sch_20260630_0102_008,true
harvest_0103,sch_20260630_0103,,,无锡市国联发展(集团)有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0103_003; doc_sch_20260630_0103_004; doc_sch_20260630_0103_005; doc_sch_20260630_0103_007,true
harvest_0104,sch_20260630_0104,,,无锡市国联发展(集团)有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0104_001; doc_sch_20260630_0104_002; doc_sch_20260630_0104_004; doc_sch_20260630_0104_006,true
harvest_0105,sch_20260630_0105,,,中交路桥建设有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0105_001; doc_sch_20260630_0105_003; doc_sch_20260630_0105_008; doc_sch_20260630_0105_009,true
harvest_0106,sch_20260630_0106,,,泉州交通发展集团有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0106_001; doc_sch_20260630_0106_004; doc_sch_20260630_0106_006; doc_sch_20260630_0106_007; doc_sch_20260630_0106_008; doc_sch_20260630_0106_010,true
harvest_0107,sch_20260630_0107,,,保利久联控股集团有限责任公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0107_004; doc_sch_20260630_0107_006; doc_sch_20260630_0107_007; doc_sch_20260630_0107_008,true
harvest_0108,sch_20260630_0108,,,吉安市城市建设投资开发有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0108_001; doc_sch_20260630_0108_002; doc_sch_20260630_0108_003; doc_sch_20260630_0108_004; doc_sch_20260630_0108_005; doc_sch_20260630_0108_008,true
harvest_0109,sch_20260630_0109,,,中国平煤神马控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0109_003; doc_sch_20260630_0109_004; doc_sch_20260630_0109_005; doc_sch_20260630_0109_006; doc_sch_20260630_0109_007; doc_sch_20260630_0109_008,true
harvest_0110,sch_20260630_0110,,,湖北荆门城建集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0110_001; doc_sch_20260630_0110_003,true
harvest_0111,sch_20260630_0111,,,景德镇市城市建设投资集团有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0111_003; doc_sch_20260630_0111_004; doc_sch_20260630_0111_005; doc_sch_20260630_0111_006,true
harvest_0112,sch_20260630_0112,,,宿州市城市建设投资集团(控股)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0112_001; doc_sch_20260630_0112_002; doc_sch_20260630_0112_004; doc_sch_20260630_0112_005; doc_sch_20260630_0112_006; doc_sch_20260630_0112_008,true
harvest_0113,sch_20260630_0113,,,常州天宁建设发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0113_001; doc_sch_20260630_0113_002; doc_sch_20260630_0113_003; doc_sch_20260630_0113_007,true
harvest_0114,sch_20260630_0114,,,青海省国有资产投资管理有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0114_001; doc_sch_20260630_0114_002; doc_sch_20260630_0114_003; doc_sch_20260630_0114_004; doc_sch_20260630_0114_006; doc_sch_20260630_0114_007; doc_sch_20260630_0114_008,true
harvest_0115,sch_20260630_0115,,,临沂城市建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0115_004; doc_sch_20260630_0115_005; doc_sch_20260630_0115_006; doc_sch_20260630_0115_008,true
harvest_0116,sch_20260630_0116,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0116_001; doc_sch_20260630_0116_003; doc_sch_20260630_0116_005; doc_sch_20260630_0116_008,true
harvest_0117,sch_20260630_0117,,,伊犁州国有资产投资经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0117_001; doc_sch_20260630_0117_005; doc_sch_20260630_0117_006,true
harvest_0118,sch_20260630_0118,,,天津津南城市建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0118_002; doc_sch_20260630_0118_004; doc_sch_20260630_0118_005; doc_sch_20260630_0118_006,true
harvest_0119,sch_20260630_0119,,,重庆市永川区惠通建设发展有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0119_001; doc_sch_20260630_0119_002; doc_sch_20260630_0119_003; doc_sch_20260630_0119_005,true
harvest_0120,sch_20260630_0120,,,青海省能源发展(集团)有限责任公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0120_001; doc_sch_20260630_0120_008; doc_sch_20260630_0120_009,true
harvest_0121,sch_20260630_0121,,,扬州新材料投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0121_001; doc_sch_20260630_0121_003; doc_sch_20260630_0121_004; doc_sch_20260630_0121_005; doc_sch_20260630_0121_006,true
harvest_0122,sch_20260630_0122,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0122_002; doc_sch_20260630_0122_003; doc_sch_20260630_0122_005; doc_sch_20260630_0122_006,true
harvest_0123,sch_20260630_0123,,,陕西建工控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0123_001; doc_sch_20260630_0123_005,true
harvest_0124,sch_20260630_0124,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0124_003; doc_sch_20260630_0124_005; doc_sch_20260630_0124_007,true
harvest_0125,sch_20260630_0125,,,合肥北城建设投资(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0125_001; doc_sch_20260630_0125_002; doc_sch_20260630_0125_003,true
harvest_0126,sch_20260630_0126,,,重庆市永川区惠通建设发展有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0126_001; doc_sch_20260630_0126_002; doc_sch_20260630_0126_003; doc_sch_20260630_0126_007,true
harvest_0127,sch_20260630_0127,,,乌鲁木齐交通旅游投资(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0127_001; doc_sch_20260630_0127_002; doc_sch_20260630_0127_003; doc_sch_20260630_0127_005,true
harvest_0128,sch_20260630_0128,,,广西交通投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0128_003; doc_sch_20260630_0128_004; doc_sch_20260630_0128_005; doc_sch_20260630_0128_007; doc_sch_20260630_0128_008,true
harvest_0129,sch_20260630_0129,,,北京控股集团有限公司,human_reviewed_boundary,not_surrogate,human_reviewed_boundary,boundary_outside_core_frame,,low,1,,true,false,true,false,,Boundary-reviewed packet excluded from gold labels because it is outside the city-platform LGFV exit frame or lacks a direct official exit or transfer event.,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260605_1801263.html,false
harvest_0130,sch_20260630_0130,,,德州德达投资控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0130_001; doc_sch_20260630_0130_002; doc_sch_20260630_0130_003; doc_sch_20260630_0130_004; doc_sch_20260630_0130_006; doc_sch_20260630_0130_007,true
harvest_0131,sch_20260630_0131,,,浙江荣盛控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0131_002; doc_sch_20260630_0131_007; doc_sch_20260630_0131_011; doc_sch_20260630_0131_012; doc_sch_20260630_0131_013; doc_sch_20260630_0131_019,true
harvest_0132,sch_20260630_0132,,,日照城投集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0132_002; doc_sch_20260630_0132_003; doc_sch_20260630_0132_006; doc_sch_20260630_0132_007; doc_sch_20260630_0132_008; doc_sch_20260630_0132_009,true
harvest_0133,sch_20260630_0133,,,广西交通投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0133_001; doc_sch_20260630_0133_003; doc_sch_20260630_0133_004; doc_sch_20260630_0133_005; doc_sch_20260630_0133_007; doc_sch_20260630_0133_008; doc_sch_20260630_0133_009,true
harvest_0134,sch_20260630_0134,,,天津北辰经济技术开发区集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0134_001; doc_sch_20260630_0134_002; doc_sch_20260630_0134_004; doc_sch_20260630_0134_009; doc_sch_20260630_0134_010,true
harvest_0135,sch_20260630_0135,,,深圳市东阳光实业发展有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0135_001; doc_sch_20260630_0135_002; doc_sch_20260630_0135_005; doc_sch_20260630_0135_007; doc_sch_20260630_0135_009; doc_sch_20260630_0135_010,true
harvest_0136,sch_20260630_0136,,,上饶市城市建设投资开发集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0136_001; doc_sch_20260630_0136_002; doc_sch_20260630_0136_003; doc_sch_20260630_0136_004; doc_sch_20260630_0136_006; doc_sch_20260630_0136_007,true
harvest_0137,sch_20260630_0137,,,海安开发区建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0137_001; doc_sch_20260630_0137_002; doc_sch_20260630_0137_005; doc_sch_20260630_0137_006; doc_sch_20260630_0137_009,true
harvest_0138,sch_20260630_0138,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0138_001; doc_sch_20260630_0138_003; doc_sch_20260630_0138_007; doc_sch_20260630_0138_008,true
harvest_0139,sch_20260630_0139,,,太原市龙城发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0139_002; doc_sch_20260630_0139_005; doc_sch_20260630_0139_008,true
harvest_0140,sch_20260630_0140,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0140_003; doc_sch_20260630_0140_005; doc_sch_20260630_0140_006; doc_sch_20260630_0140_008; doc_sch_20260630_0140_009,true
harvest_0141,sch_20260630_0141,,,海安开发区建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0141_002; doc_sch_20260630_0141_003; doc_sch_20260630_0141_004; doc_sch_20260630_0141_005; doc_sch_20260630_0141_007,true
harvest_0142,sch_20260630_0142,,,江苏高淳国际慢城文化旅游产业投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0142_001; doc_sch_20260630_0142_003; doc_sch_20260630_0142_005; doc_sch_20260630_0142_006; doc_sch_20260630_0142_007,true
harvest_0143,sch_20260630_0143,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0143_003; doc_sch_20260630_0143_004; doc_sch_20260630_0143_006; doc_sch_20260630_0143_007; doc_sch_20260630_0143_008,true
harvest_0144,sch_20260630_0144,,,南京江宁交通建设集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0144_001; doc_sch_20260630_0144_002; doc_sch_20260630_0144_003; doc_sch_20260630_0144_005,true
harvest_0145,sch_20260630_0145,,,青岛胶州湾发展集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0145_004; doc_sch_20260630_0145_006,true
harvest_0146,sch_20260630_0146,,,广西交通投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0146_001; doc_sch_20260630_0146_002; doc_sch_20260630_0146_003; doc_sch_20260630_0146_004; doc_sch_20260630_0146_005; doc_sch_20260630_0146_006; doc_sch_20260630_0146_007; doc_sch_20260630_0146_009,true
harvest_0147,sch_20260630_0147,,,乐山国有资产投资运营(集团)有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0147_001; doc_sch_20260630_0147_002; doc_sch_20260630_0147_003; doc_sch_20260630_0147_004; doc_sch_20260630_0147_007,true
harvest_0148,sch_20260630_0148,,,抚州市市属国有资产投资控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0148_001; doc_sch_20260630_0148_002; doc_sch_20260630_0148_005; doc_sch_20260630_0148_006; doc_sch_20260630_0148_007,true
harvest_0149,sch_20260630_0149,,,扬州建工控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0149_002; doc_sch_20260630_0149_004,true
harvest_0150,sch_20260630_0150,,,北京市政建设集团有限责任公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0150_003; doc_sch_20260630_0150_006,true
harvest_0151,sch_20260630_0151,,,石家庄市交通投资开发有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0151_001; doc_sch_20260630_0151_006; doc_sch_20260630_0151_007,true
harvest_0152,sch_20260630_0152,,,亳州城建发展控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0152_003; doc_sch_20260630_0152_004; doc_sch_20260630_0152_005,true
harvest_0153,sch_20260630_0153,,,陕西建工控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0153_001; doc_sch_20260630_0153_004,true
harvest_0154,sch_20260630_0154,,,临沂城市建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0154_001; doc_sch_20260630_0154_006; doc_sch_20260630_0154_007; doc_sch_20260630_0154_008; doc_sch_20260630_0154_009,true
harvest_0155,sch_20260630_0155,,,昆明市交通投资集团有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0155_001; doc_sch_20260630_0155_002; doc_sch_20260630_0155_003; doc_sch_20260630_0155_004; doc_sch_20260630_0155_005; doc_sch_20260630_0155_006,true
harvest_0156,sch_20260630_0156,,,中国核工业华兴建设有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0156_001; doc_sch_20260630_0156_002; doc_sch_20260630_0156_003; doc_sch_20260630_0156_006; doc_sch_20260630_0156_007,true
harvest_0157,sch_20260630_0157,,,江西省国有资本运营控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0157_001; doc_sch_20260630_0157_002; doc_sch_20260630_0157_007; doc_sch_20260630_0157_008,true
harvest_0158,sch_20260630_0158,,,广西交通投资集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0158_001; doc_sch_20260630_0158_002; doc_sch_20260630_0158_004; doc_sch_20260630_0158_005; doc_sch_20260630_0158_006; doc_sch_20260630_0158_007; doc_sch_20260630_0158_009,true
harvest_0159,sch_20260630_0159,,,新乡投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0159_004; doc_sch_20260630_0159_006,true
harvest_0160,sch_20260630_0160,,,南京高淳国有资产经营控股集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0160_001; doc_sch_20260630_0160_002; doc_sch_20260630_0160_003; doc_sch_20260630_0160_007; doc_sch_20260630_0160_008,true
harvest_0161,sch_20260630_0161,,,中国平煤神马控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0161_001; doc_sch_20260630_0161_002; doc_sch_20260630_0161_004; doc_sch_20260630_0161_007; doc_sch_20260630_0161_008,true
harvest_0162,sch_20260630_0162,,,中国核工业华兴建设有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0162_001; doc_sch_20260630_0162_002; doc_sch_20260630_0162_005; doc_sch_20260630_0162_006; doc_sch_20260630_0162_009,true
harvest_0163,sch_20260630_0163,,,昆明市交通投资集团有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0163_002; doc_sch_20260630_0163_003; doc_sch_20260630_0163_007,true
harvest_0164,sch_20260630_0164,,,荆门市城市建设投资有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0164_001; doc_sch_20260630_0164_002; doc_sch_20260630_0164_004; doc_sch_20260630_0164_005; doc_sch_20260630_0164_007; doc_sch_20260630_0164_008; doc_sch_20260630_0164_010,true
harvest_0165,sch_20260630_0165,,,洛阳城乡建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0165_001; doc_sch_20260630_0165_002; doc_sch_20260630_0165_003; doc_sch_20260630_0165_004; doc_sch_20260630_0165_005; doc_sch_20260630_0165_006; doc_sch_20260630_0165_007; doc_sch_20260630_0165_009; doc_sch_20260630_0165_010; doc_sch_20260630_0165_011,true
harvest_0166,sch_20260630_0166,,,黄石市城市发展投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0166_001; doc_sch_20260630_0166_003; doc_sch_20260630_0166_005; doc_sch_20260630_0166_007; doc_sch_20260630_0166_009,true
harvest_0167,sch_20260630_0167,,,重庆市江津区滨江新城开发建设集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0167_006; doc_sch_20260630_0167_007,true
harvest_0168,sch_20260630_0168,,,西部(重庆)科学城江津园区开发建设集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0168_001; doc_sch_20260630_0168_005; doc_sch_20260630_0168_006,true
harvest_0169,sch_20260630_0169,,,伊犁州国有资产投资经营有限责任公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,3,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0169_002; doc_sch_20260630_0169_004; doc_sch_20260630_0169_005,true
harvest_0170,sch_20260630_0170,,,北京市政建设集团有限责任公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0170_001; doc_sch_20260630_0170_009,true
harvest_0171,sch_20260630_0171,,,陕西建工控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0171_001; doc_sch_20260630_0171_007; doc_sch_20260630_0171_008,true
harvest_0172,sch_20260630_0172,,,安徽省交通控股集团有限公司,codex_surrogate,unresolved,llm_screened_no_direct_formal_event,no_direct_formal_event_observed,,low,2,0,true,false,true,false,true,"Usable source text exists, but Codex did not find a direct formal exit, compliance, transfer, or liquidation event.",doc_sch_20260630_0172_003; doc_sch_20260630_0172_006,true
harvest_0173,sch_20260630_0173,,,安徽省宁国建设投资集团有限公司,codex_surrogate,labeled,llm_surrogate_exit_type,nominal_exit,nominal_exit,medium,3,2,true,true,true,true,true,Requires human validation against original PDF line references before entering the gold-standard label file.,doc_sch_20260630_0173_003; doc_sch_20260630_0173_007,true
